method	dataset	attributes	types	nb_attributes	depthmax	class_attribute	wanted_label	alpha	top_k	nb_patterns_top	support_size	support_size_ratio	tpr	fpr	quality	timespent
fssd	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7', 'A6', 'A11', 'A8', 'A14', 'A3', 'A15', 'A2']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	15.0	8.0	class	+	0.44894894894894893	5.0	5.0	362.0	0.5435435435435435	0.9732441471571907	0.19346049046321526	0.19291363435507583	11.463354587554932
BSD	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7', 'A6', 'A11', 'A8', 'A14', 'A3', 'A15', 'A2']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	15.0	8.0	class	+	0.44894894894894893	5.0	5.0	352.0	0.5285285285285285	0.9364548494983278	0.19618528610354224	0.183138093048003	0.6266822814941406
DSSD	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7', 'A6', 'A11', 'A8', 'A14', 'A3', 'A15', 'A2']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	15.0	8.0	class	+	0.44894894894894893	5.0	5.0	352.0	0.5285285285285285	0.9364548494983278	0.19618528610354224	0.183138093048003	2.5395820140838623
MCTS4DM	credit	['A10']	['simple']	1.0	8	class	+	0.44894894894894893	5.0	0.0	0.0	0.0	0.0	0.0	0.0	107.4877769947052
MCTS4DM	credit	['A10', 'A12']	['simple', 'simple']	2.0	8	class	+	0.44894894894894893	5.0	0.0	0.0	0.0	0.0	0.0	0.0	57.80630087852478
MCTS4DM	credit	['A10', 'A12', 'A9']	['simple', 'simple', 'simple']	3.0	8	class	+	0.44894894894894893	5.0	0.0	0.0	0.0	0.0	0.0	0.0	138.980886220932
MCTS4DM	credit	['A10', 'A12', 'A9', 'A13', 'A5']	['simple', 'simple', 'simple', 'simple', 'simple']	5.0	8	class	+	0.44894894894894893	5.0	0.0	0.0	0.0	0.0	0.0	0.0	227.2510633468628
MCTS4DM	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple']	8.0	8	class	+	0.44894894894894893	5.0	0.0	0.0	0.0	0.0	0.0	0.0	222.13300919532776
MCTS4DM	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7', 'A6', 'A11']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'numeric']	10.0	8	class	+	0.44894894894894893	5.0	0.0	0.0	0.0	0.0	0.0	0.0	271.0274305343628
MCTS4DM	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7', 'A6', 'A11', 'A8', 'A14']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'numeric', 'numeric', 'numeric']	12.0	8	class	+	0.44894894894894893	5.0	0.0	0.0	0.0	0.0	0.0	0.0	94.48263812065125
MCTS4DM	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7', 'A6', 'A11', 'A8', 'A14', 'A3', 'A15', 'A2']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	15.0	8	class	+	0.44894894894894893	5.0	0.0	0.0	0.0	0.0	0.0	0.0	15.880573511123657
CN2SD	credit	['A10']	['simple']	1.0	-1.0	class	+	0.44894894894894893	5.0	2.0	290.0	0.4341317365269461	0.6889632107023411	0.22888283378746593	0.11382102823544266	0.15600013732910156
CN2SD	credit	['A10', 'A12']	['simple', 'simple']	2.0	-1.0	class	+	0.44894894894894893	5.0	4.0	290.0	0.4341317365269461	0.6889632107023411	0.22888283378746593	0.11382102823544266	0.18499994277954102
CN2SD	credit	['A10', 'A12', 'A9']	['simple', 'simple', 'simple']	3.0	-1.0	class	+	0.44894894894894893	5.0	4.0	666.0	0.9970059880239521	1.0	1.0	0.0	0.27500009536743164
CN2SD	credit	['A10', 'A12', 'A9', 'A13', 'A5']	['simple', 'simple', 'simple', 'simple', 'simple']	5.0	-1.0	class	+	0.44894894894894893	5.0	5.0	308.0	0.46107784431137727	0.8729096989966555	0.12806539509536785	0.18426985544102661	0.7679998874664307
CN2SD	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple']	8.0	-1.0	class	+	0.44894894894894893	5.0	5.0	666.0	0.9970059880239521	1.0	1.0	0.0	3.3959999084472656
CN2SD	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7', 'A6', 'A11']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'numeric']	10.0	-1.0	class	+	0.44894894894894893	5.0	5.0	666.0	0.9970059880239521	1.0	1.0	0.0	7.042999744415283
CN2SD	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7', 'A6', 'A11', 'A8', 'A14']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'numeric', 'numeric', 'numeric']	12.0	-1.0	class	+	0.44894894894894893	5.0	5.0	666.0	0.9970059880239521	1.0	1.0	0.0	9.606000185012817
CN2SD	credit	['A10', 'A12', 'A9', 'A13', 'A5', 'A1', 'A4', 'A7', 'A6', 'A11', 'A8', 'A14', 'A3', 'A15', 'A2']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	15.0	-1.0	class	+	0.44894894894894893	5.0	5.0	666.0	0.9970059880239521	1.0	1.0	0.0	12.74399995803833
