method	dataset	attributes	types	nb_attributes	depthmax	class_attribute	wanted_label	alpha	top_k	nb_patterns_top	support_size	support_size_ratio	tpr	fpr	quality	timespent
BSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	12.0	8.0	class	R	0.46634615384615385	5.0	5.0	129.0	0.6201923076923077	0.7938144329896907	0.46846846846846846	0.08096801035502958	0.9007565975189209
DSSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	12.0	8.0	class	R	0.46634615384615385	5.0	5.0	117.0	0.5625	0.7938144329896907	0.36036036036036034	0.10787259615384615	1.4562170505523682
fssd	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	15.0	8.0	class	R	0.46634615384615385	5.0	1.0	38.0	0.18269230769230768	0.32989690721649484	0.05405405405405406	0.06864829881656805	1800.032245874405
BSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	15.0	8.0	class	R	0.46634615384615385	5.0	5.0	125.0	0.6009615384615384	0.7835051546391752	0.44144144144144143	0.08512851331360947	1.2383615970611572
DSSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	15.0	8.0	class	R	0.46634615384615385	5.0	5.0	120.0	0.5769230769230769	0.7938144329896907	0.38738738738738737	0.10114644970414201	1.8964061737060547
fssd	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	20.0	8.0	class	R	0.46634615384615385	5.0	1.0	78.0	0.375	0.5979381443298969	0.18018018018018017	0.10396634615384616	1800.1212542057037
BSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	20.0	8.0	class	R	0.46634615384615385	5.0	5.0	127.0	0.6105769230769231	0.8247422680412371	0.42342342342342343	0.0998751849112426	2.0737762451171875
DSSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	20.0	8.0	class	R	0.46634615384615385	5.0	5.0	128.0	0.6153846153846154	0.8556701030927835	0.40540540540540543	0.11205621301775147	3.986755609512329
fssd	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	25.0	8.0	class	R	0.46634615384615385	5.0	1.0	52.0	0.25	0.41237113402061853	0.10810810810810811	0.07572115384615384	1800.0839133262634
BSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	25.0	8.0	class	R	0.46634615384615385	5.0	5.0	127.0	0.6105769230769231	0.8247422680412371	0.42342342342342343	0.0998751849112426	3.2053322792053223
