method	dataset	attributes	types	nb_attributes	class_attribute	wanted_label	alpha	top_k	nb_patterns_top	support_size	support_size_ratio	tpr	fpr	quality	nb_patterns	timespent	memory	finished
fssd	mushrooms	['veil_type', 'bruises', 'gill_size', 'gill_spacing', 'gill_attachment', 'stalk_shape', 'ring_number', 'stalk_surface_below_ring', 'cap_surface', 'stalk_surface_above_ring', 'veil_color', 'stalk_root', 'ring_type', 'population', 'cap_shape', 'habitat', 'odor', 'stalk_color_above_ring', 'spore_print_color', 'stalk_color_below_ring', 'cap_color', 'gill_color']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple']	22	edible	p	0.48202855736090594	5	5	4092	0.5036927621861153	1.0	0.04182509505703422	0.23923426185120292	466	3.4059998989105225	7.25	True
naive	mushrooms	['veil_type', 'bruises', 'gill_size', 'gill_spacing', 'gill_attachment', 'stalk_shape', 'ring_number', 'stalk_surface_below_ring', 'cap_surface', 'stalk_surface_above_ring', 'veil_color', 'stalk_root', 'ring_type', 'population', 'cap_shape', 'habitat', 'odor', 'stalk_color_above_ring', 'spore_print_color', 'stalk_color_below_ring', 'cap_color', 'gill_color']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple']	22	edible	p	0.48202855736090594	5	5	4092	0.5036927621861153	1.0	0.04182509505703422	0.23923426185120292	86547	136.75699996948242	28.78515625	True
