method	dataset	attributes	types	nb_attributes	class_attribute	wanted_label	alpha	top_k	nb_patterns_top	support_size	support_size_ratio	tpr	fpr	quality	nb_patterns	timespent	memory	finished
fssd	adult	['sex', 'race', 'relationship', 'marital_status', 'workclas', 'occupation', 'education', 'native_country']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple']	8	salary	high50K	0.2408095574460244	5	5	15581	0.4785172445563711	0.8891722994516006	0.34826051779935274	0.09888966203229306	18206	9.746999979019165	13.6796875	True
naive	adult	['sex', 'race', 'relationship', 'marital_status', 'workclas', 'occupation', 'education', 'native_country']	['simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple', 'simple']	8	salary	high50K	0.2408095574460244	5	5	15581	0.4785172445563711	0.8891722994516006	0.34826051779935274	0.09888966203229306	17499	120.51400017738342	22.01171875	True
