method	dataset	attributes	types	nb_attributes	class_attribute	wanted_label	alpha	top_k	nb_patterns_top	support_size	support_size_ratio	tpr	fpr	quality	nb_patterns	timespent	memory	finished
fssd	CMC	['i', 'f', 'e', 'g', 'c', 'b', 'h', 'd']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	8	class	2	0.22606924643584522	5	5	788	0.5349626612355737	0.8588588588588588	0.44035087719298244	0.07322296932013168	276711	45.182000160217285	2.19921875	True
naive	CMC	['i', 'f', 'e', 'g', 'c', 'b', 'h', 'd']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	8	class	2	0.22606924643584522	5	5	788	0.5349626612355737	0.8588588588588588	0.44035087719298244	0.07322296932013168	213915	103.43099975585938	24.5546875	True
